"Age.dpc."	"Date"	"Strain"	"Weight"	"Litter"	"Weekday"	"indata"	"age"	"poids"	"portee"	"agerel"	"poidscor"	"agecor"	"agepreditsanscor"	"poidscor2"	"agecor2"	"dev"	"dev.inf"	"dev.sup"
"11"	13.5	"7/17/2014"	"FVB"	124	"FA"	5	TRUE	13.5	4.82028156560504	"FA"	-1.5	4.81557628760185	13.3690726135197	13.3792488353592	4.81825829606367	13.3748730599682	13.3739557371256	13.0008730074428	13.7916649563267
"12"	13.5	"7/17/2014"	"FVB"	125	"FA"	5	TRUE	13.5	4.8283137373023	"FA"	-1.5	4.82360845929911	13.386443991149	13.3966202129884	4.82629046776093	13.3922444375975	13.3910984384137	13.0187414061362	13.808761198129
"13"	13.5	"7/17/2014"	"FVB"	127	"FA"	5	TRUE	13.5	4.84418708645859	"FA"	-1.5	4.8394818084554	13.420773678415	13.4309499002545	4.84216381691722	13.4265741248635	13.4252591247798	13.053475562469	13.8430493056826
"14"	13.5	"7/17/2014"	"FVB"	128	"FA"	5	FALSE	13.5	4.85203026391962	"FA"	-1.5	4.84732498591643	13.437736313506	13.4479125353454	4.85000699437825	13.4435367599545	13.4420788138747	13.0706224402254	13.860003723031
"15"	13.5	"7/17/2014"	"FVB"	131	"FA"	5	FALSE	13.5	4.87519732320115	"FA"	-1.5	4.87049204519796	13.4878402891811	13.4980165110206	4.87317405365978	13.4936407356296	13.4920781451537	13.1206425488579	13.9100577203821
"16"	13.5	"7/17/2014"	"FVB"	143	"FA"	5	TRUE	13.5	4.96284463025991	"FA"	-1.5	4.95813935225672	13.6773973014673	13.6875735233067	4.96082136071854	13.6831977479158	13.6819572719172	13.3129516735783	14.1004269468692
"17"	13.5	"7/17/2014"	"FVB"	146	"FA"	5	FALSE	13.5	4.98360662170834	"FA"	-1.5	4.97890134370515	13.722299777084	13.7324759989234	4.98158335216696	13.7281002235324	13.7268102496472	13.3580464318557	14.14562072016
"18"	13.5	"12/10/2014"	"FVB"	85	"FK"	4	FALSE	13.5	4.44265125649032	"FK"	-1.5	4.75252776286197	13.2327159999534	12.562538367615	4.57589815423013	12.8507147495205	13.1545689465914	12.597177960015	13.4640254415845
"19"	13.5	"12/10/2014"	"FVB"	88	"FK"	4	TRUE	13.5	4.47733681447821	"FK"	-1.5	4.78721332084986	13.3077313194458	12.6375536871074	4.61058371221802	12.9257300690129	13.2294951543455	12.6738605443322	13.5379743754537
"20"	13.5	"12/10/2014"	"FVB"	93	"FK"	4	FALSE	13.5	4.53259949315326	"FK"	-1.5	4.84247599952491	13.4272492899586	12.7570716576202	4.66584639089307	13.0452480395257	13.348688766615	12.7960888988736	13.6568523138049
"21"	13.5	"12/10/2014"	"FVB"	94	"FK"	4	FALSE	13.5	4.54329478227	"FK"	-1.5	4.85317128864166	13.4503802579089	12.7802026255705	4.67654168000982	13.068379007476	13.3716223779911	12.8191943263718	13.6799495547047
"22"	13.5	"12/10/2014"	"FVB"	95	"FK"	4	FALSE	13.5	4.55387689160054	"FK"	-1.5	4.8637533979722	13.4732664491188	12.8030888167804	4.68712378934035	13.0912651986859	13.3942838703665	12.8424851185139	13.7025323553415
"23"	13.5	"12/10/2014"	"FVB"	101	"FK"	4	TRUE	13.5	4.61512051684126	"FK"	-1.5	4.92499702321291	13.6057195616191	12.9355419292807	4.74836741458107	13.2237183111862	13.5261363797831	12.9766664768569	13.8361878714066
"24"	13.5	"12/10/2014"	"FVB"	105	"FK"	4	TRUE	13.5	4.65396035015752	"FK"	-1.5	4.96383685652918	13.6897194357532	13.0195418034147	4.78720724789734	13.3077181853203	13.6096359905839	13.0637098087671	13.9206325279612
"25"	13.5	"12/10/2014"	"FVB"	106	"FK"	4	FALSE	13.5	4.66343909411207	"FK"	-1.5	4.97331560048372	13.7102193512046	13.0400417188661	4.79668599185188	13.3282181007717	13.6301457171683	13.0846466865477	13.9412424922839
"26"	13.5	"1/28/2015"	"FVB"	68	"FM"	4	FALSE	13.5	4.21950770517611	"FM"	-1.5	4.64260439168408	12.9949819894044	12.0799402557336	4.40143928037454	12.4734082012121	12.8713537671598	12.2808129257292	13.2138060394234
"27"	13.5	"1/28/2015"	"FVB"	90	"FM"	4	FALSE	13.5	4.49980967033027	"FM"	-1.5	4.92290635683824	13.6011980254194	12.6861562917487	4.68174124552869	13.0796242372271	13.4779588538941	12.8995395638876	13.8143609469793
"28"	13.5	"1/28/2015"	"FVB"	97	"FM"	4	FALSE	13.5	4.57471097850338	"FM"	-1.5	4.99780766501136	13.7631889487013	12.8481472150306	4.75664255370181	13.241615160509	13.6395271646009	13.0642443542355	13.9761825712264
"29"	13.5	"2/10/2015"	"FVB"	74	"FN"	3	FALSE	13.5	4.30406509320417	"FN"	-1.5	4.73872046798553	13.202854619697	12.2628146232322	4.49096690436015	12.667031821712	13.0781968507857	12.4822801040531	13.4184066704892
"30"	13.5	"2/10/2015"	"FVB"	85	"FN"	3	FALSE	13.5	4.44265125649032	"FN"	-1.5	4.87730663127168	13.5025783640798	12.562538367615	4.6295530676463	12.9667555660949	13.3780019652602	12.7868907502171	13.7153596177044
"31"	13.5	"2/10/2015"	"FVB"	91	"FN"	3	FALSE	13.5	4.51085950651685	"FN"	-1.5	4.94551488129821	13.6500940439355	12.7100540474707	4.69776131767283	13.1142712459506	13.5256770271252	12.9366993445781	13.8618354962426
"32"	13.5	"4/29/2015"	"FVB"	120	"FT"	4	FALSE	13.5	4.78749174278205	"FT"	-1.5	4.77982000040857	13.2917416013272	13.3083334694877	4.78419289356145	13.3011989661787	13.2884001587085	12.876665558099	13.6891542782959
"33"	13.5	"4/29/2015"	"FVB"	130	"FT"	4	FALSE	13.5	4.86753445045558	"FT"	-1.5	4.85986270808211	13.4648519572645	13.4814438254251	4.86423560123499	13.474309322116	13.4603069512933	13.0555776441205	13.861256051527
"34"	13.5	"4/29/2015"	"FVB"	131	"FT"	4	FALSE	13.5	4.87519732320115	"FT"	-1.5	4.86752558082768	13.48142464286	13.4980165110206	4.87189847398056	13.4908820077116	13.4769808664748	13.0721945921023	13.877778399664
"35"	13.5	"4/29/2015"	"FVB"	133	"FT"	4	FALSE	13.5	4.89034912822175	"FT"	-1.5	4.88267738584828	13.5141938286665	13.5307856968271	4.88705027900116	13.523651193518	13.5096783484554	13.1050491378825	13.910437906539
"36"	13.5	"4/29/2015"	"FVB"	136	"FT"	4	FALSE	13.5	4.91265488573605	"FT"	-1.5	4.90498314336258	13.5624350455742	13.5790269137347	4.90935603651546	13.5718924104257	13.5576546309252	13.1536035798864	13.9573572266986
"37"	13.5	"4/29/2015"	"FVB"	139	"FT"	4	FALSE	13.5	4.93447393313069	"FT"	-1.5	4.92680219075722	13.6096236423931	13.6262155105536	4.9311750839101	13.6190810072446	13.6046884148677	13.2016537110308	14.0047484829607
"38"	13.5	"4/29/2015"	"FVB"	137	"FT"	4	FALSE	13.5	4.91998092582813	"FT"	-1.5	4.91230918345465	13.5782792548071	13.5948711229676	4.91668207660753	13.5877366196586	13.5734610848917	13.1695930764222	13.9736190219741
"39"	13.5	"4/29/2015"	"FVB"	115	"FU"	4	FALSE	13.5	4.74493212836325	"FU"	-1.5	4.74665681863956	13.2200187627713	13.2162887321877	4.74567374518206	13.2178926453387	13.2167045614745	12.8006900752782	13.6072292186668
"40"	13.5	"4/29/2015"	"FVB"	128	"FU"	4	FALSE	13.5	4.85203026391962	"FU"	-1.5	4.85375495419593	13.451642565929	13.4479125353454	4.85277188073843	13.4495164484964	13.4476571298982	13.0368530583929	13.8382648621064
"41"	13.5	"4/29/2015"	"FVB"	129	"FU"	4	FALSE	13.5	4.85981240436167	"FU"	-1.5	4.86153709463798	13.46847319474	13.4647431641564	4.86055402118049	13.4663470773073	13.4645140216853	13.0540568007176	13.855043631333
"42"	13.5	"4/29/2015"	"FVB"	133	"FU"	4	FALSE	13.5	4.89034912822175	"FU"	-1.5	4.89207381849806	13.5345157274106	13.5307856968271	4.89109074504057	13.532389609978	13.5308153488141	13.1216878009712	13.9210209612529
"43"	13.5	"4/29/2015"	"FVB"	134	"FU"	4	FALSE	13.5	4.89783979995091	"FU"	-1.5	4.89956449022722	13.5507159895823	13.5469859589988	4.89858141676972	13.5485898721497	13.5469267918502	13.1377841528626	13.9374756299196
"44"	13.5	"4/29/2015"	"FVB"	136	"FU"	4	TRUE	13.5	4.91265488573605	"FU"	-1.5	4.91437957601236	13.5827569443183	13.5790269137347	4.91339650255487	13.5806308268856	13.5789316291366	13.1697763021124	13.9694671996194
"45"	13.5	"4/29/2015"	"FVB"	143	"FU"	4	TRUE	13.5	4.96284463025991	"FU"	-1.5	4.96456932053622	13.6913035538903	13.6875735233067	4.96358624707872	13.6891774364576	13.6872566465404	13.2790071337264	14.07878464183
"46"	13.5	"4/30/2015"	"FVB"	112	"FV"	5	TRUE	13.5	4.71849887129509	"FV"	-1.5	4.74455609483251	13.2154754751123	13.1591208692724	4.72970347741618	13.1833533497836	13.2069599470709	12.7950689461898	13.6047941844285
"47"	13.5	"4/30/2015"	"FVB"	117	"FV"	5	FALSE	13.5	4.76217393479776	"FV"	-1.5	4.78823115833517	13.3099326219066	13.2535780160667	4.77337854091885	13.2778104965779	13.3013858166841	12.8913645416977	13.6981600174012
"48"	13.5	"4/30/2015"	"FVB"	126	"FV"	5	TRUE	13.5	4.83628190695148	"FV"	-1.5	4.86233913048889	13.4702077776353	13.4138531717954	4.84748651307257	13.4380856523066	13.4609888894918	13.0551357487093	13.8574903607997
"49"	13.5	"4/30/2015"	"FVB"	127	"FV"	5	TRUE	13.5	4.84418708645859	"FV"	-1.5	4.87024430999601	13.4873045060944	13.4309499002545	4.85539169257968	13.4551823807656	13.4780596415572	13.0721933740822	13.8741445466578
"50"	13.5	"4/30/2015"	"FVB"	132	"FV"	5	TRUE	13.5	4.88280192258637	"FV"	-1.5	4.90885914612379	13.5708177732093	13.5144631673694	4.89400652870746	13.5386956478806	13.5611463011663	13.1566540588815	13.9571650045326
"51"	13.5	"4/30/2015"	"FVB"	135	"FV"	5	TRUE	13.5	4.90527477843843	"FV"	-1.5	4.93133200197585	13.6194203778506	13.5630657720107	4.91647938455952	13.5872982525219	13.6095439854762	13.2051161695449	14.0062703607634
"52"	13.5	"4/30/2015"	"FVB"	137	"FV"	5	TRUE	13.5	4.91998092582813	"FV"	-1.5	4.94603814936554	13.6512257288075	13.5948711229676	4.93118553194921	13.6191036034788	13.6413429009229	13.2367787044563	14.0376563352488
"53"	13.5	"4/30/2015"	"FVB"	138	"FV"	5	TRUE	13.5	4.92725368515721	"FV"	-1.5	4.95331090869462	13.6669547064083	13.6106001005684	4.93845829127829	13.6348325810796	13.6570397111615	13.2530283500491	14.0534842404557
"54"	13.5	"5/13/2015"	"FVB"	126	"FY"	4	FALSE	13.5	4.83628190695148	"FY"	-1.5	4.76508107216325	13.259865354398	13.4138531717954	4.80566554799254	13.3476384103145	13.2770461657112	12.9107349034997	13.6849590923045
"55"	13.5	"5/13/2015"	"FVB"	135	"FY"	4	FALSE	13.5	4.90527477843843	"FY"	-1.5	4.83407394365021	13.4090779546134	13.5630657720107	4.87465841947949	13.4968510105299	13.4257324662621	13.0624805506411	13.8370001273698
"56"	13.5	"5/13/2015"	"FVB"	136	"FY"	4	FALSE	13.5	4.91265488573605	"FY"	-1.5	4.84145405094783	13.4250390963373	13.5790269137347	4.88203852677712	13.5128121522538	13.4417131660836	13.0787354180879	13.8527914529349
"57"	13.5	"5/13/2015"	"FVB"	139	"FY"	4	FALSE	13.5	4.93447393313069	"FY"	-1.5	4.86327309834247	13.4722276931562	13.6262155105536	4.90385757417175	13.5600007490727	13.4888396311349	13.1267590236219	13.9006279399786
"58"	13.5	"5/13/2015"	"FVB"	144	"FY"	4	FALSE	13.5	4.969813299576	"FY"	-1.5	4.89861246478778	13.5486570204711	13.7026448378684	4.93919694061706	13.6364300763876	13.5650426737914	13.2045196139387	13.9765197585658
"59"	13.5	"5/13/2015"	"FVB"	145	"FY"	4	FALSE	13.5	4.97673374242057	"FY"	-1.5	4.90553290763235	13.5636240344426	13.7176118518399	4.94611738346164	13.6513970903591	13.5799524160307	13.2194937459573	13.9913922594
"60"	13.5	"5/13/2015"	"FVB"	151	"FY"	4	FALSE	13.5	5.01727983681492	"FY"	-1.5	4.9460790020267	13.6513140818745	13.8053018992719	4.98666347785599	13.739087137791	13.6676787998238	13.308582352773	14.0787382284276
"61"	13.5	"5/13/2015"	"FVB"	154	"FY"	4	FALSE	13.5	5.03695260241363	"FY"	-1.5	4.96575176762541	13.6938608616381	13.8478486790354	5.00633624345469	13.7816339175546	13.7102254935157	13.3521327374271	14.1214040348703
"62"	14	"5/28/2015"	"FVB"	111	"FAB"	5	FALSE	14	4.70953020131233	"FAB"	-1	4.87309631080306	13.4934725992186	13.1397241034942	4.77986362839335	13.2918359566557	13.4567266523882	12.9907587657312	13.8006025763867
"63"	14	"5/28/2015"	"FVB"	122	"FAB"	5	FALSE	14	4.80402104473326	"FAB"	-1	4.96758715422398	13.6978302979127	13.3440818021883	4.87435447181427	13.4961936553498	13.6611532096558	13.2001400183992	14.0020408801008
"64"	14	"5/28/2015"	"FVB"	131	"FAB"	5	FALSE	14	4.87519732320115	"FAB"	-1	5.03876343269188	13.851765006745	13.4980165110206	4.94553075028216	13.6501283641821	13.814925040489	13.3573616473665	14.1558016023924
"65"	14	"5/28/2015"	"FVB"	132	"FAB"	5	FALSE	14	4.88280192258637	"FAB"	-1	5.0463680320771	13.8682116630938	13.5144631673694	4.95313534966738	13.6665750205309	13.8314185507272	13.3745229541639	14.1725091126529
"66"	14	"5/28/2015"	"FVB"	139	"FAB"	5	FALSE	14	4.93447393313069	"FAB"	-1	5.09804004262142	13.979964006278	13.6262155105536	5.0048073602117	13.7783273637151	13.9430225990924	13.4873388545125	14.2839092814545
"67"	14	"5/28/2015"	"FVB"	148	"FAB"	5	FALSE	14	4.99721227376411	"FAB"	-1	5.16077838325484	14.1156497769576	13.7619012812332	5.06754570084513	13.9140131343947	14.0782293224254	13.6244567185912	14.4195379459694
"68"	14	"5/28/2015"	"FVB"	150	"FAB"	5	FALSE	14	5.01063529409626	"FAB"	-1	5.17420140358698	14.1446800770935	13.7909315813691	5.08096872117727	13.9430434345306	14.1070502090763	13.6537123907841	14.4488487231458
"69"	14	"5/28/2015"	"FVB"	154	"FAB"	5	FALSE	14	5.03695260241363	"FAB"	-1	5.20051871190436	14.2015971747598	13.8478486790354	5.10728602949464	13.9999605321969	14.1639333792378	13.710847375941	14.5047373951724
"70"	14	"5/28/2015"	"FVB"	155	"FAB"	5	FALSE	14	5.04342511691925	"FAB"	-1	5.20699122640997	14.2155954429649	13.8618469472405	5.11375854400026	14.013958800402	14.178017341035	13.7247746097898	14.5187268005037
"71"	14	"5/28/2015"	"FVB"	167	"FAB"	5	FALSE	14	5.11799381241676	"FAB"	-1	5.28155992190748	14.3768670165354	14.023118520811	5.18832723949777	14.1752303739725	14.3383484134911	13.888064162428	14.6817416172923
"72"	14	"02/04/16"	"FVB"	236	"FAM"	7	FALSE	14	5.46383180502561	"FAM"	-1	5.05625846413788	13.8896019466584	14.7710709544211	5.28857526844388	14.3920392810832	14.0038527472262	13.6783572777593	14.5624116684069
"73"	14	"02/04/16"	"FVB"	251	"FAM"	7	FALSE	14	5.52545293913178	"FAM"	-1	5.11787959824405	14.0228715069772	14.90434051474	5.35019640255006	14.525308841402	14.1371221009459	13.8129208090607	14.6964173526803
"74"	14	"02/04/16"	"FVB"	261	"FAM"	7	FALSE	14	5.56452040732269	"FAM"	-1	5.15694706643496	14.1073636927199	14.9888327004826	5.38926387074097	14.6098010271446	14.221495349937	13.8981209876361	14.7821417872754
"75"	14	"02/04/16"	"FVB"	262	"FAM"	7	FALSE	14	5.5683445037611	"FAM"	-1	5.16077116287336	14.1156341612589	14.9971031690216	5.39308796717937	14.6180714956836	14.2297400720365	13.9066339580701	14.7905198781952
"76"	14	"03/09/16"	"FVB"	129	"FAP"	7	FALSE	14	4.85981240436167	"FAP"	-1	4.9426614901858	13.6439229439634	13.4647431641564	4.89543751126605	13.5417904694734	13.6205519956104	13.1558619545292	13.9776368395094
"77"	14	"03/09/16"	"FVB"	144	"FAP"	7	FALSE	14	4.969813299576	"FAP"	-1	5.05266238540013	13.8818246176754	13.7026448378684	5.00543840648038	13.7796921431854	13.8581795417396	13.4019843284766	14.2144269912398
"78"	14	"03/09/16"	"FVB"	146	"FAP"	7	FALSE	14	4.98360662170834	"FAP"	-1	5.06645570753246	13.9116557787304	13.7324759989234	5.01923172861271	13.8095233042404	13.8879842094975	13.4328572238587	14.2447600816552
"79"	14	"03/09/16"	"FVB"	147	"FAP"	7	FALSE	14	4.99043258677874	"FAP"	-1	5.07328167260286	13.9264184632684	13.7472386834614	5.02605769368311	13.8242859887784	13.9026757472569	13.4477311115692	14.259419420187
"80"	14	"03/09/16"	"FVB"	151	"FAP"	7	FALSE	14	5.01727983681492	"FAP"	-1	5.10012892263905	13.9844816790788	13.8053018992719	5.0529049437193	13.8823492045889	13.960625282664	13.5077322833189	14.318208684291
"81"	14	"03/09/16"	"FVB"	160	"FAP"	7	FALSE	14	5.07517381523383	"FAP"	-1	5.15802290105796	14.1096904270337	13.9305106472268	5.1107989221382	14.0075579525438	14.0855757810299	13.6347906495513	14.4432250300161
"82"	14	"03/09/16"	"FVB"	162	"FAP"	7	FALSE	14	5.08759633523238	"FAP"	-1	5.17044542105651	14.1365569201983	13.9573771403914	5.12322144213676	14.0344244457084	14.1123365638892	13.6623889846915	14.4706930854889
"83"	14	"03/09/16"	"FVB"	163	"FAP"	7	FALSE	14	5.09375020080676	"FAP"	-1	5.17659928663089	14.1498660384295	13.9706862586226	5.12937530771114	14.0477335639396	14.1255200502323	13.6761814644458	14.4845643693982
"84"	14	"03/09/16"	"FVB"	169	"FAP"	7	FALSE	14	5.12989871492307	"FAP"	-1	5.2127478007472	14.22804532955	14.048865549743	5.16552382182745	14.12591285506	14.2033800607259	13.7565165939657	14.5625810437311
"85"	14	"03/10/16"	"FVB"	145	"FAQ"	2	FALSE	14	4.97673374242057	"FAQ"	-1	5.00410179767956	13.7768014260672	13.7176118518399	4.98850200618194	13.7430633687577	13.7748246704266	13.3667002609206	14.1705452972041
"86"	14	"03/10/16"	"FVB"	150	"FAQ"	2	FALSE	14	5.01063529409626	"FAQ"	-1	5.03800334935524	13.8501211555964	13.7909315813691	5.02240355785762	13.8163830982868	13.8478780742515	13.4404656231856	14.2433765084807
"87"	14	"03/10/16"	"FVB"	155	"FAQ"	2	FALSE	14	5.04342511691925	"FAQ"	-1	5.07079317217823	13.9210365214678	13.8618469472405	5.05519338068061	13.8872984641583	13.9187028311563	13.5102806597396	14.3142276191868
"88"	14	"03/10/16"	"FVB"	159	"FAQ"	2	FALSE	14	5.06890420222023	"FAQ"	-1	5.09627225747922	13.9761407733554	13.9169511991282	5.0806724659816	13.9424027160459	13.9735351764572	13.5657427390812	14.3702112966492
"89"	14	"03/10/16"	"FVB"	163	"FAQ"	2	FALSE	14	5.09375020080676	"FAQ"	-1	5.12111825606575	14.0298758328499	13.9706862586226	5.10551846456813	13.9961377755403	14.0269055897064	13.619366189857	14.4235673527323
"90"	14	"03/10/16"	"FVB"	167	"FAQ"	2	FALSE	14	5.11799381241676	"FAQ"	-1	5.14536186767574	14.0823080950383	14.023118520811	5.12976207617812	14.0485700377288	14.0791326247738	13.6726895590369	14.4754885727234
"91"	14	"03/10/16"	"FVB"	174	"FAQ"	2	FALSE	14	5.15905529921453	"FAQ"	-1	5.18642335447351	14.1711127944479	14.1119232202206	5.17082356297589	14.1373747371383	14.1676830915053	13.7600139172924	14.5648580172161
"92"	14	"03/10/16"	"FVB"	175	"FAQ"	2	FALSE	14	5.16478597392351	"FAQ"	-1	5.1921540291825	14.1835066672624	14.1243170930351	5.17655423768488	14.1497686099528	14.1801996184097	13.7724325782165	14.5772161152213
"93"	14	"5/6/2014"	"FVB"	171	"FB"	3	FALSE	14	5.14166355650266	"FB"	-1	5.12243915671638	14.0327325775607	14.0743096654231	5.13339706459456	14.0564315176423	14.0340339810936	13.6403056396986	14.4033538364878
"94"	14	"5/6/2014"	"FVB"	175	"FB"	3	FALSE	14	5.16478597392351	"FB"	-1	5.14556157413724	14.0827400051727	14.1243170930351	5.15651948201542	14.1064389452543	14.0836933209713	13.6903388130487	14.4539733205667
"95"	14	"5/6/2014"	"FVB"	177	"FB"	3	FALSE	14	5.17614973257383	"FB"	-1	5.15692533278755	14.1073166888197	14.1488937766821	5.16788324066573	14.1310156289013	14.1080411663056	13.714867302252	14.4781677226626
"96"	14	"5/6/2014"	"FVB"	178	"FB"	3	FALSE	14	5.18178355029209	"FB"	-1	5.16255915050581	14.1195010866099	14.1610781744722	5.17351705838399	14.1432000266914	14.1202305217705	13.7270469760185	14.490264376316
"97"	14	"5/6/2014"	"FVB"	178	"FB"	3	FALSE	14	5.18178355029209	"FB"	-1	5.16255915050581	14.1195010866099	14.1610781744722	5.17351705838399	14.1432000266914	14.1202305217705	13.7270469760185	14.490264376316
"98"	14	"5/6/2014"	"FVB"	163	"FB"	3	FALSE	14	5.09375020080676	"FB"	-1	5.07452580102049	13.9291091707602	13.9706862586226	5.08548370889866	13.9528081108418	13.9307151780525	13.5347658528539	14.3007373483285
"99"	14	"5/6/2014"	"FVB"	163	"FB"	3	FALSE	14	5.09375020080676	"FB"	-1	5.07452580102049	13.9291091707602	13.9706862586226	5.08548370889866	13.9528081108418	13.9307151780525	13.5347658528539	14.3007373483285
"100"	14	"5/6/2014"	"FVB"	165	"FB"	3	TRUE	14	5.10594547390058	"FB"	-1	5.0867210741143	13.9554841913884	13.9970612792507	5.09767898199248	13.9791831314699	13.9567319969983	13.5623891198314	14.326606539103
"101"	14	"5/6/2014"	"FVB"	167	"FB"	3	FALSE	14	5.11799381241676	"FB"	-1	5.09876941263048	13.9815414329487	14.023118520811	5.10972732050866	14.0052403730302	13.9827320872935	13.5886741236155	14.3525379057512
"102"	14	"5/6/2014"	"FVB"	150	"FB"	3	FALSE	14	5.01063529409626	"FB"	-1	4.99141089430998	13.7493544935067	13.7909315813691	5.00236880218816	13.7730534335883	13.751581747656	13.351417616694	14.1189388102475
"103"	14	"12/8/2014"	"FVB"	130	"FJ"	2	TRUE	14	4.86753445045558	"FJ"	-1	5.00520558202987	13.7791886079519	13.4814438254251	4.92673303703253	13.6094740819116	13.744934375905	13.2573080809579	14.1001345096596
"104"	14	"12/8/2014"	"FVB"	133	"FJ"	2	FALSE	14	4.89034912822175	"FJ"	-1	5.02802025979604	13.8285304793539	13.5307856968271	4.9495477147987	13.6588159533136	13.7943242312167	13.3075989132667	14.1491881366388
"105"	14	"12/8/2014"	"FVB"	141	"FJ"	2	TRUE	14	4.94875989037817	"FJ"	-1	5.08643102195246	13.9548568883593	13.6571121058325	5.00795847695511	13.785142362319	13.9203451526648	13.4369999703753	14.2744639164507
"106"	14	"12/8/2014"	"FVB"	148	"FJ"	2	TRUE	14	4.99721227376411	"FJ"	-1	5.1348834053384	14.0596460637601	13.7619012812332	5.05641086034106	13.8899315377198	14.0247459147053	13.5427117411103	14.3798407002235
"107"	14	"12/8/2014"	"FVB"	152	"FJ"	2	TRUE	14	5.02388052084628	"FJ"	-1	5.16155165242056	14.1173221454269	13.8195773629001	5.08307910742322	13.9476076193866	14.0825321508316	13.6013365255831	14.4386858749022
"108"	14	"12/8/2014"	"FVB"	159	"FJ"	2	TRUE	14	5.06890420222023	"FJ"	-1	5.20657533379452	14.214695981655	13.9169511991282	5.12810278879718	14.0449814556147	14.1799695421649	13.6996150092801	14.5360949111716
"109"	14.5	"10/7/2015"	"FVB"	262	"FAE"	4	FALSE	14.5	5.5683445037611	"FAE"	-0.5	5.19183297191019	14.1828123087093	14.9971031690216	5.40644454506521	14.6469580990873	14.2753071163064	13.972678974649	14.8133738619506
"110"	14.5	"10/7/2015"	"FVB"	287	"FAE"	4	FALSE	14.5	5.65948221575962	"FAE"	-0.5	5.28297068390872	14.3799181066256	15.194208966938	5.49758225706373	14.8440638970037	14.4716251840401	14.1734029082481	15.0137091401076
"111"	14.5	"10/7/2015"	"FVB"	288	"FAE"	4	FALSE	14.5	5.66296048013595	"FAE"	-0.5	5.28644894828504	14.3874406355571	15.2017314958695	5.50106052144006	14.8515864259352	14.4791468924789	14.1807902078235	15.0215786440127
"112"	14.5	"10/7/2015"	"FVB"	315	"FAE"	4	FALSE	14.5	5.75257263882563	"FAE"	-0.5	5.37606110697473	14.5812470813655	15.3955379416778	5.59067268012975	15.0453928717435	14.6725746384802	14.3752827279149	15.2183683099503
"113"	14.5	"10/7/2015"	"FVB"	316	"FAE"	4	FALSE	14.5	5.75574221358691	"FAE"	-0.5	5.37923068173601	14.588101999584	15.4023928598964	5.59384225489102	15.0522477899621	14.6794356500115	14.3820307817751	15.2254129934784
"114"	14.5	"10/7/2015"	"FVB"	323	"FAE"	4	FALSE	14.5	5.77765232322266	"FAE"	-0.5	5.40114079137175	14.6354875389781	15.4497783992904	5.61575236452677	15.0996333293561	14.7269221117376	14.4295561450741	15.2731122826951
